x            t            dtdx    
2.6397000001 0.335106949479 -0.276955681337
2.6398000001 0.335079254886 -0.276945927128
2.6399000001 0.335051561269 -0.276936172597
2.6400000001 0.335023868627 -0.276926417744
2.6401000001 0.334996176961 -0.276916662569
2.6402000001 0.33496848627 -0.276906907073
2.6403000001 0.334940796555 -0.276897151255
2.6404000001 0.334913107816 -0.276887395115
2.6405000001 0.334885420052 -0.276877638654
2.6406000001 0.334857733263 -0.276867881871
2.6407000001 0.334830047451 -0.276858124768
2.6408000001 0.334802362614 -0.276848367344
2.6409000001 0.334774678753 -0.276838609598
2.6410000001 0.334746995868 -0.276828851532
2.6411000001 0.334719313959 -0.276819093145
2.6412000001 0.334691633025 -0.276809334438
2.6413000001 0.334663953068 -0.276799575411
2.6414000001 0.334636274086 -0.276789816063
2.6415000001 0.334608596081 -0.276780056395
2.6416000001 0.334580919051 -0.276770296407
2.6417000001 0.334553242997 -0.2767605361
2.6418000001 0.33452556792 -0.276750775472
2.6419000001 0.334497893818 -0.276741014525
2.6420000001 0.334470220693 -0.276731253259
2.6421000001 0.334442548544 -0.276721491673
2.6422000001 0.334414877371 -0.276711729768
2.6423000001 0.334387207174 -0.276701967543
2.6424000001 0.334359537954 -0.276692205
2.6425000001 0.334331869709 -0.276682442138
2.6426000001 0.334304202442 -0.276672678958
2.6427000001 0.33427653615 -0.276662915458
2.6428000001 0.334248870835 -0.276653151641
2.6429000001 0.334221206496 -0.276643387504
2.6430000001 0.334193543134 -0.27663362305
2.6431000001 0.334165880748 -0.276623858278
2.6432000001 0.334138219339 -0.276614093187
2.6433000001 0.334110558906 -0.276604327779
2.6434000001 0.33408289945 -0.276594562053
2.6435000001 0.33405524097 -0.27658479601
2.6436000001 0.334027583467 -0.276575029649
2.6437000001 0.333999926941 -0.276565262971
2.6438000001 0.333972271391 -0.276555495975
2.6439000001 0.333944616818 -0.276545728663
2.6440000001 0.333916963222 -0.276535961033
2.6441000001 0.333889310603 -0.276526193087
2.6442000001 0.33386165896 -0.276516424824
2.6443000001 0.333834008295 -0.276506656245
2.6444000001 0.333806358606 -0.276496887349
2.6445000001 0.333778709894 -0.276487118137
2.6446000001 0.333751062159 -0.276477348608
2.6447000001 0.333723415402 -0.276467578764
2.6448000001 0.333695769621 -0.276457808603
2.6449000001 0.333668124817 -0.276448038127
2.6450000001 0.33364048099 -0.276438267335
2.6451000001 0.33361283814 -0.276428496228
2.6452000001 0.333585196268 -0.276418724805
2.6453000001 0.333557555373 -0.276408953067
2.6454000001 0.333529915455 -0.276399181013
2.6455000001 0.333502276514 -0.276389408645
2.6456000001 0.33347463855 -0.276379635961
2.6457000001 0.333447001564 -0.276369862963
2.6458000001 0.333419365555 -0.27636008965
2.6459000001 0.333391730523 -0.276350316023
2.6460000001 0.333364096469 -0.276340542081
2.6461000001 0.333336463392 -0.276330767825
2.6462000001 0.333308831293 -0.276320993255
2.6463000001 0.333281200171 -0.276311218371
2.6464000001 0.333253570027 -0.276301443173
2.6465000001 0.33322594086 -0.276291667661
2.6466000001 0.333198312671 -0.276281891835
2.6467000001 0.333170685459 -0.276272115696
2.6468000001 0.333143059225 -0.276262339243
2.6469000001 0.333115433969 -0.276252562477
2.6470000001 0.333087809691 -0.276242785398
2.6471000001 0.33306018639 -0.276233008006
2.6472000001 0.333032564067 -0.276223230301
2.6473000001 0.333004942721 -0.276213452284
2.6474000001 0.332977322354 -0.276203673953
2.6475000001 0.332949702965 -0.27619389531
2.6476000001 0.332922084553 -0.276184116355
2.6477000001 0.332894467119 -0.276174337087
2.6478000001 0.332866850663 -0.276164557508
2.6479000001 0.332839235186 -0.276154777616
2.6480000001 0.332811620686 -0.276144997412
2.6481000001 0.332784007164 -0.276135216897
2.6482000001 0.332756394621 -0.27612543607
2.6483000001 0.332728783055 -0.276115654931
2.6484000001 0.332701172468 -0.276105873481
2.6485000001 0.332673562859 -0.27609609172
2.6486000001 0.332645954228 -0.276086309648
2.6487000001 0.332618346575 -0.276076527264
2.6488000001 0.332590739901 -0.27606674457
2.6489000001 0.332563134204 -0.276056961565
2.6490000001 0.332535529487 -0.276047178249
2.6491000001 0.332507925747 -0.276037394623
2.6492000001 0.332480322986 -0.276027610686
2.6493000001 0.332452721203 -0.276017826439
2.6494000001 0.332425120399 -0.276008041882
2.6495000001 0.332397520573 -0.275998257015
2.6496000001 0.332369921726 -0.275988471838
2.6497000001 0.332342323858 -0.275978686352
2.6498000001 0.332314726968 -0.275968900555
2.6499000001 0.332287131056 -0.27595911445
2.6500000001 0.332259536123 -0.275949328034
2.6501000001 0.332231942169 -0.27593954131
2.6502000001 0.332204349194 -0.275929754276
2.6503000001 0.332176757197 -0.275919966934
2.6504000001 0.332149166179 -0.275910179282
2.6505000001 0.33212157614 -0.275900391322
2.6506000001 0.33209398708 -0.275890603053
2.6507000001 0.332066398998 -0.275880814476
2.6508000001 0.332038811896 -0.27587102559
2.6509000001 0.332011225772 -0.275861236396
2.6510000001 0.331983640627 -0.275851446894
2.6511000001 0.331956056462 -0.275841657084
2.6512000001 0.331928473275 -0.275831866966
2.6513000001 0.331900891067 -0.27582207654
2.6514000001 0.331873309839 -0.275812285807
2.6515000001 0.331845729589 -0.275802494766
2.6516000001 0.331818150319 -0.275792703418
2.6517000001 0.331790572028 -0.275782911762
2.6518000001 0.331762994716 -0.2757731198
2.6519000001 0.331735418383 -0.27576332753
2.6520000001 0.33170784303 -0.275753534954
2.6521000001 0.331680268655 -0.275743742071
2.6522000001 0.33165269526 -0.275733948881
2.6523000001 0.331625122845 -0.275724155384
2.6524000001 0.331597551409 -0.275714361582
2.6525000001 0.331569980952 -0.275704567473
2.6526000001 0.331542411475 -0.275694773058
2.6527000001 0.331514842977 -0.275684978337
2.6528000001 0.331487275459 -0.27567518331
2.6529000001 0.33145970892 -0.275665387977
2.6530000001 0.33143214336 -0.275655592339
2.6531000001 0.331404578781 -0.275645796395
2.6532000001 0.331377015181 -0.275636000146
2.6533000001 0.33134945256 -0.275626203591
2.6534000001 0.33132189092 -0.275616406732
2.6535000001 0.331294330259 -0.275606609567
2.6536000001 0.331266770578 -0.275596812098
2.6537000001 0.331239211876 -0.275587014324
2.6538000001 0.331211654155 -0.275577216245
2.6539000001 0.331184097413 -0.275567417862
2.6540000001 0.331156541651 -0.275557619174
2.6541000001 0.331128986869 -0.275547820182
2.6542000001 0.331101433067 -0.275538020886
2.6543000001 0.331073880245 -0.275528221286
2.6544000001 0.331046328403 -0.275518421383
2.6545000001 0.33101877754 -0.275508621175
2.6546000001 0.330991227658 -0.275498820664
2.6547000001 0.330963678756 -0.275489019849
2.6548000001 0.330936130834 -0.275479218731
2.6549000001 0.330908583893 -0.27546941731
2.6550000001 0.330881037931 -0.275459615585
2.6551000001 0.33085349295 -0.275449813558
2.6552000001 0.330825948949 -0.275440011228
2.6553000001 0.330798405928 -0.275430208595
2.6554000001 0.330770863887 -0.275420405659
2.6555000001 0.330743322827 -0.275410602421
2.6556000001 0.330715782747 -0.27540079888
2.6557000001 0.330688243648 -0.275390995038
2.6558000001 0.330660705529 -0.275381190893
2.6559000001 0.33063316839 -0.275371386446
2.6560000001 0.330605632232 -0.275361581697
2.6561000001 0.330578097054 -0.275351776647
2.6562000001 0.330550562857 -0.275341971295
2.6563000001 0.33052302964 -0.275332165641
2.6564000001 0.330495497404 -0.275322359686
2.6565000001 0.330467966149 -0.27531255343
2.6566000001 0.330440435874 -0.275302746873
2.6567000001 0.33041290658 -0.275292940014
2.6568000001 0.330385378267 -0.275283132855
2.6569000001 0.330357850935 -0.275273325395
2.6570000001 0.330330324583 -0.275263517635
2.6571000001 0.330302799212 -0.275253709574
2.6572000001 0.330275274822 -0.275243901212
2.6573000001 0.330247751412 -0.275234092551
2.6574000001 0.330220228984 -0.275224283589
2.6575000001 0.330192707537 -0.275214474327
2.6576000001 0.33016518707 -0.275204664766
2.6577000001 0.330137667585 -0.275194854904
2.6578000001 0.33011014908 -0.275185044743
2.6579000001 0.330082631557 -0.275175234283
2.6580000001 0.330055115014 -0.275165423523
2.6581000001 0.330027599453 -0.275155612464
2.6582000001 0.330000084873 -0.275145801105
2.6583000001 0.329972571274 -0.275135989448
2.6584000001 0.329945058656 -0.275126177492
2.6585000001 0.32991754702 -0.275116365237
2.6586000001 0.329890036365 -0.275106552684
2.6587000001 0.329862526691 -0.275096739832
2.6588000001 0.329835017998 -0.275086926681
2.6589000001 0.329807510287 -0.275077113233
2.6590000001 0.329780003557 -0.275067299486
2.6591000001 0.329752497808 -0.275057485441
2.6592000001 0.329724993041 -0.275047671098
2.6593000001 0.329697489255 -0.275037856458
2.6594000001 0.329669986451 -0.27502804152
2.6595000001 0.329642484629 -0.275018226284
2.6596000001 0.329614983788 -0.275008410751
2.6597000001 0.329587483928 -0.274998594921
2.6598000001 0.32955998505 -0.274988778794
2.6599000001 0.329532487154 -0.274978962369
2.6600000001 0.329504990239 -0.274969145648
2.6601000001 0.329477494306 -0.27495932863
2.6602000001 0.329449999355 -0.274949511316
2.6603000001 0.329422505386 -0.274939693704
2.6604000001 0.329395012398 -0.274929875797
2.6605000001 0.329367520393 -0.274920057593
2.6606000001 0.329340029369 -0.274910239093
2.6607000001 0.329312539327 -0.274900420297
2.6608000001 0.329285050267 -0.274890601205
2.6609000001 0.329257562188 -0.274880781818
2.6610000001 0.329230075092 -0.274870962135
2.6611000001 0.329202588978 -0.274861142156
2.6612000001 0.329175103846 -0.274851321882
2.6613000001 0.329147619696 -0.274841501312
2.6614000001 0.329120136528 -0.274831680448
2.6615000001 0.329092654342 -0.274821859288
2.6616000001 0.329065173138 -0.274812037833
2.6617000001 0.329037692916 -0.274802216084
2.6618000001 0.329010213677 -0.27479239404
2.6619000001 0.32898273542 -0.274782571702
2.6620000001 0.328955258145 -0.274772749069
2.6621000001 0.328927781852 -0.274762926142
2.6622000001 0.328900306542 -0.27475310292
2.6623000001 0.328872832214 -0.274743279405
2.6624000001 0.328845358868 -0.274733455596
2.6625000001 0.328817886505 -0.274723631493
2.6626000001 0.328790415125 -0.274713807096
2.6627000001 0.328762944726 -0.274703982406
2.6628000001 0.328735475311 -0.274694157422
2.6629000001 0.328708006877 -0.274684332146
2.6630000001 0.328680539427 -0.274674506575
2.6631000001 0.328653072959 -0.274664680712
2.6632000001 0.328625607473 -0.274654854556
2.6633000001 0.32859814297 -0.274645028108
2.6634000001 0.32857067945 -0.274635201366
2.6635000001 0.328543216913 -0.274625374332
2.6636000001 0.328515755358 -0.274615547006
2.6637000001 0.328488294786 -0.274605719387
2.6638000001 0.328460835197 -0.274595891476
2.6639000001 0.328433376591 -0.274586063273
2.6640000001 0.328405918967 -0.274576234778
2.6641000001 0.328378462327 -0.274566405991
2.6642000001 0.328351006669 -0.274556576913
2.6643000001 0.328323551994 -0.274546747543
2.6644000001 0.328296098302 -0.274536917882
2.6645000001 0.328268645594 -0.274527087929
2.6646000001 0.328241193868 -0.274517257685
2.6647000001 0.328213743125 -0.274507427151
2.6648000001 0.328186293365 -0.274497596325
2.6649000001 0.328158844589 -0.274487765208
2.6650000001 0.328131396796 -0.274477933801
2.6651000001 0.328103949985 -0.274468102103
2.6652000001 0.328076504158 -0.274458270115
2.6653000001 0.328049059315 -0.274448437836
2.6654000001 0.328021615454 -0.274438605267
2.6655000001 0.327994172577 -0.274428772408
2.6656000001 0.327966730683 -0.274418939259
2.6657000001 0.327939289772 -0.274409105821
2.6658000001 0.327911849845 -0.274399272092
2.6659000001 0.327884410901 -0.274389438074
2.6660000001 0.327856972941 -0.274379603767
2.6661000001 0.327829535964 -0.27436976917
2.6662000001 0.327802099971 -0.274359934284
2.6663000001 0.327774664961 -0.274350099109
2.6664000001 0.327747230934 -0.274340263645
2.6665000001 0.327719797891 -0.274330427893
2.6666000001 0.327692365832 -0.274320591851
2.6667000001 0.327664934757 -0.274310755521
2.6668000001 0.327637504665 -0.274300918902
2.6669000001 0.327610075557 -0.274291081996
2.6670000001 0.327582647432 -0.2742812448
2.6671000001 0.327555220291 -0.274271407317
2.6672000001 0.327527794134 -0.274261569546
2.6673000001 0.327500368961 -0.274251731487
2.6674000001 0.327472944772 -0.27424189314
2.6675000001 0.327445521567 -0.274232054506
2.6676000001 0.327418099345 -0.274222215584
2.6677000001 0.327390678107 -0.274212376375
2.6678000001 0.327363257854 -0.274202536879
2.6679000001 0.327335838584 -0.274192697095
2.6680000001 0.327308420298 -0.274182857025
2.6681000001 0.327281002997 -0.274173016667
2.6682000001 0.327253586679 -0.274163176023
2.6683000001 0.327226171345 -0.274153335092
2.6684000001 0.327198756996 -0.274143493875
2.6685000001 0.327171343631 -0.274133652372
2.6686000001 0.32714393125 -0.274123810582
2.6687000001 0.327116519853 -0.274113968506
2.6688000001 0.32708910944 -0.274104126144
2.6689000001 0.327061700012 -0.274094283496
2.6690000001 0.327034291568 -0.274084440563
2.6691000001 0.327006884108 -0.274074597343
2.6692000001 0.326979477633 -0.274064753839
2.6693000001 0.326952072142 -0.274054910049
2.6694000001 0.326924667635 -0.274045065973
2.6695000001 0.326897264113 -0.274035221613
2.6696000001 0.326869861575 -0.274025376967
2.6697000001 0.326842460022 -0.274015532037
2.6698000001 0.326815059453 -0.274005686822
2.6699000001 0.326787659869 -0.273995841322
2.6700000001 0.32676026127 -0.273985995538
2.6701000001 0.326732863655 -0.273976149469
2.6702000001 0.326705467025 -0.273966303116
2.6703000001 0.326678071379 -0.273956456479
2.6704000001 0.326650676718 -0.273946609558
2.6705000001 0.326623283042 -0.273936762353
2.6706000001 0.32659589035 -0.273926914864
2.6707000001 0.326568498643 -0.273917067091
2.6708000001 0.326541107922 -0.273907219035
2.6709000001 0.326513718185 -0.273897370696
2.6710000001 0.326486329432 -0.273887522073
2.6711000001 0.326458941665 -0.273877673167
2.6712000001 0.326431554883 -0.273867823978
2.6713000001 0.326404169085 -0.273857974506
2.6714000001 0.326376784273 -0.273848124751
2.6715000001 0.326349400445 -0.273838274714
2.6716000001 0.326322017603 -0.273828424394
2.6717000001 0.326294635745 -0.273818573792
2.6718000001 0.326267254873 -0.273808722907
2.6719000001 0.326239874986 -0.27379887174
2.6720000001 0.326212496084 -0.273789020291
2.6721000001 0.326185118167 -0.27377916856
2.6722000001 0.326157741235 -0.273769316548
2.6723000001 0.326130365289 -0.273759464253
2.6724000001 0.326102990328 -0.273749611677
2.6725000001 0.326075616352 -0.27373975882
2.6726000001 0.326048243361 -0.273729905681
2.6727000001 0.326020871356 -0.273720052261
2.6728000001 0.325993500336 -0.27371019856
2.6729000001 0.325966130302 -0.273700344578
2.6730000001 0.325938761253 -0.273690490315
2.6731000001 0.325911393189 -0.273680635772
2.6732000001 0.325884026111 -0.273670780948
2.6733000001 0.325856660018 -0.273660925843
2.6734000001 0.325829294911 -0.273651070458
2.6735000001 0.32580193079 -0.273641214793
2.6736000001 0.325774567654 -0.273631358847
2.6737000001 0.325747205504 -0.273621502622
2.6738000001 0.325719844339 -0.273611646117
2.6739000001 0.32569248416 -0.273601789332
2.6740000001 0.325665124967 -0.273591932268
2.6741000001 0.32563776676 -0.273582074924
2.6742000001 0.325610409538 -0.2735722173
2.6743000001 0.325583053302 -0.273562359398
2.6744000001 0.325555698052 -0.273552501216
2.6745000001 0.325528343787 -0.273542642755
2.6746000001 0.325500990509 -0.273532784016
2.6747000001 0.325473638217 -0.273522924997
2.6748000001 0.32544628691 -0.2735130657
2.6749000001 0.325418936589 -0.273503206125
2.6750000001 0.325391587255 -0.273493346271
2.6751000001 0.325364238906 -0.273483486139
2.6752000001 0.325336891544 -0.273473625729
2.6753000001 0.325309545167 -0.27346376504
2.6754000001 0.325282199777 -0.273453904074
2.6755000001 0.325254855372 -0.27344404283
2.6756000001 0.325227511954 -0.273434181308
2.6757000001 0.325200169522 -0.273424319509
2.6758000001 0.325172828077 -0.273414457433
2.6759000001 0.325145487617 -0.273404595079
2.6760000001 0.325118148144 -0.273394732448
2.6761000001 0.325090809657 -0.27338486954
2.6762000001 0.325063472156 -0.273375006355
2.6763000001 0.325036135642 -0.273365142893
2.6764000001 0.325008800114 -0.273355279154
2.6765000001 0.324981465573 -0.273345415139
2.6766000001 0.324954132017 -0.273335550848
2.6767000001 0.324926799449 -0.27332568628
2.6768000001 0.324899467867 -0.273315821436
2.6769000001 0.324872137271 -0.273305956316
2.6770000001 0.324844807662 -0.27329609092
2.6771000001 0.324817479039 -0.273286225248
2.6772000001 0.324790151403 -0.273276359301
2.6773000001 0.324762824754 -0.273266493077
2.6774000001 0.324735499092 -0.273256626579
2.6775000001 0.324708174416 -0.273246759805
2.6776000001 0.324680850726 -0.273236892756
2.6777000001 0.324653528024 -0.273227025432
2.6778000001 0.324626206308 -0.273217157833
2.6779000001 0.324598885579 -0.273207289959
2.6780000001 0.324571565837 -0.27319742181
2.6781000001 0.324544247081 -0.273187553386
2.6782000001 0.324516929313 -0.273177684689
2.6783000001 0.324489612531 -0.273167815716
2.6784000001 0.324462296737 -0.27315794647
2.6785000001 0.324434981929 -0.273148076949
